Legend,X,Y,Temperature,SOC,DoD,C_chg,C_dis,method,t,Q_loss_calendar,y_pure_cycle
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],1931.2617948062932,0.8528605580448604,40,0.5,0.05,1.0,1.0,CC',13905084.92260531,0.0393060227163812,0.8921665807612416
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],2235.9507976310924,0.8523893090273673,40,0.5,0.05,1.0,1.0,CC',16098845.742943864,0.042293112495400464,0.8946824215227678
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],2553.3348618537166,0.8524316208483986,40,0.5,0.05,1.0,1.0,CC',18384011.00534676,0.04519521052018043,0.897626831368579
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],2870.1308055721406,0.8526556177115338,40,0.5,0.05,1.0,1.0,CC',20664941.800119415,0.04791697257744277,0.9005725902889765
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],3187.182373054808,0.8530089172758554,40,0.5,0.05,1.0,1.0,CC',22947713.08599462,0.050494256712346024,0.9035031739882013
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],3505.958227367394,0.852547793288875,40,0.5,0.05,1.0,1.0,CC',25242899.23704524,0.052959258390374374,0.9055070516792494
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],3823.8436463099406,0.8525993800444428,40,0.5,0.05,1.0,1.0,CC',27531674.253431574,0.05530808087887316,0.907907460923316
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],4141.762754118649,0.8521287669429634,40,0.5,0.05,1.0,1.0,CC',29820691.829654276,0.057561371787334704,0.909690138730298
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],4507.070851851546,0.8552488336322526,40,0.5,0.05,1.0,1.0,CC',32450910.13333113,0.06004622632963076,0.9152950599618833
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],4823.722653703514,0.8538812101514089,40,0.5,0.05,1.0,1.0,CC',34730803.106665306,0.062119748819472555,0.9160009589708815
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],5141.574906386736,0.8531335556987655,40,0.5,0.05,1.0,1.0,CC',37019339.32598451,0.06413374636197901,0.9172673020607445
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],5459.607666850192,0.8510651177152848,40,0.5,0.05,1.0,1.0,CC',39309175.20132139,0.06608748787307907,0.9171526055883639
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],5777.218048910975,0.8489389014590132,40,0.5,0.05,1.0,1.0,CC',41595969.95215903,0.06798262124740044,0.9169215227064136
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],6094.4827888991895,0.8473523030538086,40,0.5,0.05,1.0,1.0,CC',43880276.080074176,0.06982435838973253,0.9171766614435412
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],6410.280667334835,0.8453488284554513,40,0.5,0.05,1.0,1.0,CC',46154020.80481082,0.07161055650611418,0.9169593849615655
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],6728.401375944453,0.8434763667655546,40,0.5,0.05,1.0,1.0,CC',48444489.90680008,0.07336593753567507,0.9168423043012297
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],7046.546894550692,0.8414190654478043,40,0.5,0.05,1.0,1.0,CC',50735137.640765,0.07508042105148288,0.9164994864992873
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],7334.497597216743,0.8398621797113751,40,0.5,0.05,1.0,1.0,CC',52808382.69996057,0.07659910787152854,0.9164612875829037
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],7560.493564638619,0.8435288608315451,40,0.5,0.05,1.0,1.0,CC',54435553.665398076,0.07777026884415801,0.9212991296757032
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],7891.238234842915,0.8401581915833808,40,0.5,0.05,1.0,1.0,CC',56816915.290869005,0.0794531470236656,0.9196113386070464
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],8486.12022402224,0.8342938779211044,40,0.5,0.05,1.0,1.0,CC',61100065.612960145,0.08239353123701275,0.9166874091581172
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],9104.452767535262,0.8290415249009521,40,0.5,0.05,1.0,1.0,CC',65552059.92625391,0.08534251749380958,0.9143840423947617
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],9579.443534685235,0.8257451567986419,40,0.5,0.05,1.0,1.0,CC',68971993.44973372,0.08754042831066808,0.91328558510931
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],10065.63723852696,0.8220304468805311,40,0.5,0.05,1.0,1.0,CC',72472588.11739415,0.08973444136942357,0.9117648882499546
['Testpoint Cyclization_40°C_50%SOC_5%DOD_1C_1C_CC'],10604.211515616262,0.8211320024119692,40,0.5,0.05,1.0,1.0,CC',76350322.91243711,0.09210383573735242,0.9132358381493215
